"herdID","county","BCoVRes","BRSVRes","KlauvstatusRes","JurstatusRes","animalType","animalBreed","animalNumber"
3847,46,0,1,1,1,"Kvigekalv 1-3 uker","Norsk Rødt Fe (NRF)",6
3407,18,1,1,0,0,"Ung Okse","Aberdeen angus",1
2977,11,1,0,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",1
2318,55,0,0,1,0,"Kvigekalv 16-24 uker","Charolais",2
2260,34,0,0,0,0,"Ung Okse","Jersey",1
3632,40,0,1,0,0,"Ku","Norsk Rødt Fe (NRF)",2
3298,46,0,1,0,0,"Ung Okse","Krysning - melkeraser",4
2664,32,0,0,0,0,"Oksekalv 4-8 uker","Charolais",1
2349,31,0,1,0,0,"Ung Okse","Hereford",4
2130,40,0,0,0,0,"Ku","Gamle norske raser",9
3655,46,1,0,0,0,"Oksekalv 4-8 uker","Gamle norske raser",4
2869,11,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
3672,31,0,0,0,0,"Oksekalv 4-8 uker","Aberdeen angus",1
3505,40,0,0,0,0,"Oksekalv 8-16 uker","Gamle norske raser",1
2845,33,0,1,0,0,"Ung Okse","Simmental",2
2428,40,1,0,0,1,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",2
2332,31,0,1,1,0,"Kvigekalv 16-24 uker","Holstein",7
2555,34,0,0,0,0,"Ung ku","Norsk Rødt Fe (NRF)",3
2716,18,0,0,0,0,"Ung Kvige","Charolais",5
2298,39,1,1,0,0,"Oksekalv 4-8 uker","Andre kjøttferaser",3
3236,50,0,0,0,1,"Kvigekalv 16-24 uker","Limousin",5
3805,40,0,0,1,1,"Kvige","Charolais",2
3760,55,0,1,0,0,"Oksekalv 1-3 uker","Holstein",1
3513,50,0,0,0,0,"Oksekalv 4-8 uker","Andre kjøttferaser",3
3439,31,0,0,1,0,"Oksekalv 8-16 uker","Krysning - melkeraser",6
2863,11,0,1,1,0,"Ku","Scottish Highland",3
3634,40,0,0,1,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",6
2924,32,0,0,0,0,"Ung Okse","Krysning - kjøttfe",5
2904,50,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
2159,39,0,0,1,0,"Ku","Hereford",2
2938,34,0,1,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",4
2401,50,0,0,0,0,"Oksekalv 4-8 uker","Krysning - kjøttfe",1
3423,42,0,1,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",5
3180,32,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
2673,50,0,1,0,0,"Kvigekalv 16-24 uker","Andre kjøttferaser",9
3134,50,0,1,0,0,"Kvigekalv 24-42 uker","Krysning - melkeraser",2
2931,11,0,1,1,0,"Oksekalv 16-24 uker","Limousin",4
2685,55,0,1,0,0,"Ku","Limousin",1
3440,46,0,1,0,0,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",2
3463,46,0,0,1,0,"Oksekalv 16-24 uker","Andre kjøttferaser",2
3184,31,0,0,0,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
2702,32,1,0,1,0,"Kvigekalv 8-16 uker","Holstein",5
3968,50,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",2
2336,15,0,0,0,1,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",9
2218,55,0,0,0,0,"Kvigekalv 4-8 uker","Hereford",10
2953,34,0,0,0,0,"Oksekalv 24-42 uker","Jersey",4
3207,31,0,0,0,0,"Oksekalv 24-42 uker","Charolais",1
3816,50,0,0,1,0,"Kvigekalv 16-24 uker","Gamle norske raser",5
2889,50,0,0,0,0,"Oksekalv 24-42 uker","Krysning - kjøttfe",6
2306,18,0,1,0,0,"Oksekalv 1-3 uker","Scottish Highland",1
2391,34,0,1,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
3165,32,0,0,0,0,"Brukt Okse","Norsk Rødt Fe (NRF)",3
3027,40,0,0,1,1,"Kvigekalv 24-42 uker","Gamle norske raser",4
2758,32,0,0,0,0,"Ung Kvige","Simmental",3
3496,34,0,1,0,0,"Ung Kvige","Holstein",1
3196,42,0,1,0,0,"Kvigekalv 1-3 uker","Norsk Rødt Fe (NRF)",2
3292,11,0,1,0,0,"Ung Okse","Aberdeen angus",3
3428,31,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",8
3266,11,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
2457,32,0,0,0,1,"Oksekalv 16-24 uker","Holstein",2
3816,50,0,0,1,0,"Kvigekalv 1-3 uker","Gamle norske raser",2
2152,46,1,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
2923,31,0,0,1,0,"Oksekalv 24-42 uker","Scottish Highland",3
3035,32,0,0,0,0,"Ung Kvige","Scottish Highland",2
3894,50,0,0,0,0,"Oksekalv 4-8 uker","Krysning - melkeraser",1
3322,39,0,1,0,0,"Oksekalv 16-24 uker","Andre kjøttferaser",1
2812,40,0,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",4
2818,11,0,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",5
2893,56,0,0,0,0,"Brukt Okse","Scottish Highland",2
3128,11,0,1,0,0,"Ku","Scottish Highland",3
3165,32,0,0,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",4
3588,50,1,0,0,0,"Ku","Gamle norske raser",6
2678,18,0,1,0,0,"Oksekalv 1-3 uker","Norsk Rødt Fe (NRF)",1
3639,18,0,0,0,0,"Ung Kvige","Aberdeen angus",8
3149,46,0,1,0,0,"Kvigekalv 16-24 uker","Krysning - kjøttfe",6
3588,50,1,0,0,0,"Kvige","Gamle norske raser",3
3121,40,1,1,0,0,"Kvige","Scottish Highland",2
2987,33,0,0,0,1,"Kvigekalv 16-24 uker","Holstein",2
3363,31,0,1,0,0,"Ung Okse","Hereford",9
3824,50,0,1,1,1,"Oksekalv 1-3 uker","Holstein",4
2682,34,1,0,0,0,"Ung ku","Limousin",1
3168,18,0,1,0,0,"Oksekalv 24-42 uker","Gamle norske raser",3
3256,33,1,0,0,0,"Oksekalv 24-42 uker","Gamle norske raser",9
3896,33,0,0,0,0,"Ku","Limousin",1
2791,50,0,1,0,1,"Kvigekalv 4-8 uker","Scottish Highland",1
3111,42,1,0,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",5
3568,32,0,1,0,0,"Brukt Okse","Holstein",1
2254,31,0,0,0,0,"Kvigekalv 1-3 uker","Limousin",2
3459,46,0,0,0,0,"Kvige","Holstein",1
3040,42,1,1,1,0,"Ung Kvige","Norsk Rødt Fe (NRF)",2
3562,34,0,0,0,0,"Oksekalv 4-8 uker","Holstein",2
3947,56,0,1,0,0,"Kvigekalv 24-42 uker","Hereford",1
3676,18,1,1,0,0,"Kvigekalv 8-16 uker","Scottish Highland",3
2582,31,0,1,0,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",3
3643,11,1,1,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
2564,39,0,0,0,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",5
3821,11,1,0,0,0,"Ung Okse","Holstein",3
2237,33,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",8
2063,55,0,0,0,0,"Kvigekalv 16-24 uker","Aberdeen angus",2
2603,42,0,0,0,0,"Oksekalv 1-3 uker","Gamle norske raser",1
3474,40,0,0,0,0,"Kvigekalv 16-24 uker","Hereford",3
3386,34,0,0,0,0,"Kvigekalv 8-16 uker","Krysning - melkeraser",1
2130,40,0,0,0,0,"Ung ku","Gamle norske raser",7
2230,32,0,1,0,1,"Ung Okse","Jersey",3
2691,50,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",7
3176,34,0,1,1,1,"Kvigekalv 4-8 uker","Holstein",1
2419,31,0,1,0,0,"Ung Kvige","Limousin",1
3457,33,0,1,0,1,"Oksekalv 4-8 uker","Holstein",6
3741,33,0,0,0,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",1
2966,15,0,0,0,0,"Oksekalv 1-3 uker","Scottish Highland",8
2512,50,0,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",6
3300,50,0,0,0,0,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
2508,15,0,0,0,0,"Ku","Charolais",1
3718,34,0,0,0,0,"Oksekalv 24-42 uker","Andre kjøttferaser",2
2309,46,1,1,0,0,"Kvige","Limousin",2
3008,31,0,0,0,1,"Ku","Norsk Rødt Fe (NRF)",5
2698,34,0,1,0,0,"Brukt Okse","Simmental",2
2153,11,0,1,0,0,"Kvige","Hereford",9
3856,34,1,0,0,0,"Kvigekalv 8-16 uker","Jersey",5
2137,40,0,0,0,0,"Oksekalv 8-16 uker","Hereford",3
2552,40,0,0,0,0,"Kvigekalv 24-42 uker","Hereford",3
3302,40,0,1,0,0,"Oksekalv 8-16 uker","Holstein",1
3117,11,0,0,1,0,"Kvige","Holstein",3
2333,18,0,0,0,0,"Ung Okse","Andre kjøttferaser",1
2022,32,0,0,0,0,"Oksekalv 16-24 uker","Jersey",7
2717,50,0,1,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
3298,46,0,1,0,0,"Oksekalv 1-3 uker","Krysning - melkeraser",1
3900,34,0,1,1,0,"Brukt Okse","Norsk Rødt Fe (NRF)",1
2562,34,1,0,0,0,"Kvigekalv 16-24 uker","Krysning - kjøttfe",3
2726,11,0,1,0,0,"Ung Kvige","Limousin",5
2987,33,0,0,0,1,"Kvige","Holstein",2
3156,56,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",4
2202,42,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",9
2520,46,0,1,0,1,"Oksekalv 4-8 uker","Holstein",1
2947,55,0,0,0,0,"Oksekalv 4-8 uker","Charolais",2
2897,34,0,0,0,0,"Oksekalv 4-8 uker","Jersey",2
3659,11,0,0,0,0,"Kvigekalv 16-24 uker","Holstein",3
3261,50,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",3
2094,34,0,0,1,1,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",4
3666,11,0,0,0,0,"Kvigekalv 1-3 uker","Limousin",2
2133,18,1,0,1,0,"Kvigekalv 8-16 uker","Hereford",1
2405,11,0,1,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
3952,39,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",1
2004,50,0,0,0,1,"Oksekalv 16-24 uker","Hereford",3
2464,34,0,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",2
3559,11,0,1,0,0,"Kvigekalv 16-24 uker","Aberdeen angus",1
2261,32,0,0,0,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",2
